word,wlen,firsttime,totaltime,word,sent_id,sent_pos,word_length,surprisal,entropy,entry,probability
affection ,10,206.88888888888889,437.3333333333333,affection,24,24,9,11.928418222960284,1.049502556166354,8.955284333153966,6.600149729110998e-06
for ,4,78.88888888888889,96.55555555555556,for,25,25,3,5.507534315563657,1.049502556166354,11.061089571890601,0.00405609611669649
him. ,5,201.22222222222223,248.77777777777777,him,0,0,3,2.635663901120284,0.9245772562688707,562.2480449059623,0.07167137090655255
I ,2,26.22222222222222,26.22222222222222,i,1,1,1,6.1237877363339726,0.9245772562688707,5.1223766192463405,0.002190144542185017
had ,4,302.1111111111111,395.3333333333333,had,2,2,3,3.493406465306627,0.9245772562688707,5.303104018226801,0.030397148773722456
always ,7,202.0,456.55555555555554,always,3,3,6,6.541914102941954,0.9245772562688707,5.623510590329287,0.0014417262437987324
fancied ,8,216.0,441.55555555555554,fancied,4,4,7,12.739043528637202,0.9245772562688707,7.135869169708998,2.934294440518079e-06
that ,5,169.77777777777777,442.6666666666667,that,5,5,4,11.347177799297308,0.9245772562688707,11.347177799289733,1.1802752401860113e-05
his ,4,289.6666666666667,388.55555555555554,his,6,6,3,4.981811877496829,0.9245772562688707,6.170007455088655,0.006861618874855082
manner ,7,92.55555555555556,161.11111111111111,manner,7,7,6,14.714398274882578,0.9245772562688707,7.258295371326099,4.0702213188656737e-07
to ,3,177.66666666666666,177.66666666666666,to,8,8,2,5.0961256427295725,0.9245772562688707,9.41826393004997,0.006120413357096233
Cynthia ,8,179.11111111111111,320.0,cynthia,9,9,7,16.84207046783902,0.9245772562688707,6.567673216488289,4.848213449273787e-08
was ,4,74.88888888888889,74.88888888888889,was,10,10,3,11.39250287733098,0.9245772562688707,11.120140300009602,1.1279734185006977e-05
rather ,7,191.88888888888889,259.0,rather,11,11,6,8.341052001213146,0.9245772562688707,6.511084889382033,0.00023852128622166716
"constrained, ",13,253.0,658.5555555555555,constrained,12,12,11,12.085181033252088,0.9245772562688707,7.302158596117693,5.642512949567219e-06
and ,4,94.0,118.22222222222223,and,13,13,3,11.36803510901917,0.9245772562688707,11.240653667223294,1.155912824357395e-05
that ,5,155.77777777777777,278.3333333333333,that,5,14,4,4.680324460138379,0.9245772562688707,7.898216133854422,0.009276003705303326
she ,4,281.77777777777777,354.3333333333333,she,15,15,3,4.274688450902639,0.9245772562688707,6.170007455088655,0.013916383680400057
on ,3,172.55555555555554,221.22222222222223,on,16,16,2,14.044986247480196,0.9245772562688707,5.404647571094592,7.94950294029401e-07
her ,4,125.77777777777777,208.44444444444446,her,17,17,3,4.685743816562038,0.9245772562688707,5.30381036042305,0.009225869704746589
side ,5,163.88888888888889,271.0,side,18,18,4,7.747542509131304,0.9245772562688707,6.830413584381758,0.00043180238818543135
was ,4,189.77777777777777,226.0,was,10,19,3,5.875261673362484,0.9245772562688707,6.630938136661176,0.0028080593040589272
inclined ,9,159.11111111111111,584.7777777777778,inclined,20,20,8,15.318733049730834,0.9245772562688707,6.511084889382033,2.2241228234336885e-07
to ,3,97.77777777777777,97.77777777777777,to,8,21,2,3.4385959189956665,0.9245772562688707,11.024283251591223,0.03210973836509481
be ,3,117.33333333333333,117.33333333333333,be,22,22,2,2.8778312085656803,0.9245772562688707,6.567673216488289,0.05625663954174354
shy ,4,188.44444444444446,201.88888888888889,shy,23,23,3,8.636526878262362,0.9245772562688707,6.596015444569157,0.00017750232007975587
of ,3,155.11111111111111,184.88888888888889,of,24,24,2,3.5919403136128323,0.9245772562688707,10.929086261621173,0.027544832924783897
him. ,5,182.88888888888889,182.88888888888889,him,0,0,3,2.635663901120284,1.2286430378847686,562.2480449059623,0.07167137090655255
But ,4,144.22222222222223,183.11111111111111,but,1,1,3,4.843258190672378,1.2286430378847686,5.1223766192463405,0.007881333286169431
they ,5,289.55555555555554,398.3333333333333,they,2,2,4,3.7668367651984895,1.2286430378847686,5.682164346091351,0.02312509782786372
were ,5,210.55555555555554,282.3333333333333,were,3,3,4,2.5569395672729747,1.2286430378847686,5.345938592665237,0.07754168879821356
both ,5,156.22222222222223,374.8888888888889,both,4,4,4,5.763777761044138,1.2286430378847686,6.819769327483118,0.0031392299090245903
gay ,4,223.44444444444446,393.8888888888889,gay,5,5,3,13.039938453553273,1.2286430378847686,7.125814086943887,2.1718342878027925e-06
enough ,7,372.0,720.1111111111111,enough,6,6,6,11.506594035131368,1.2286430378847686,10.468508222558338,1.0063515157091471e-05
this ,5,154.55555555555554,231.44444444444446,this,7,7,4,12.56553470186027,1.2286430378847686,6.34766958759002,3.490258688001787e-06
"afternoon, ",11,241.22222222222223,404.77777777777777,afternoon,8,8,9,5.600202839544761,1.2286430378847686,6.101183027733924,0.003697113719557181
and ,4,80.33333333333333,106.88888888888889,and,9,9,3,3.699125895822404,1.2286430378847686,8.559323983220532,0.024745146855970127
chatted ,8,235.33333333333334,326.6666666666667,chatted,10,10,7,10.813099324505812,1.2286430378847686,7.898216133854422,2.0134026277932027e-05
together ,9,186.55555555555554,342.44444444444446,together,11,11,8,11.376257730592295,1.2286430378847686,11.201626147820724,1.146447160250384e-05
like ,5,91.88888888888889,91.88888888888889,like,12,12,4,6.7625113655463425,1.2286430378847686,6.113719386132428,0.0011563215782428892
a ,2,39.0,39.0,a,13,13,1,2.4800196831336714,1.2286430378847686,5.977903037193136,0.0837415772793146
couple ,7,208.22222222222223,222.88888888888889,couple,14,14,6,5.615161921832506,1.2286430378847686,7.842737769283253,0.0036422198954627525
of ,3,109.0,109.0,of,15,15,2,1.3566180936169634,1.2286430378847686,7.0410427828625295,0.25753024908137945
children. ,10,220.33333333333334,268.3333333333333,children,0,0,8,2.1016495604465337,1.3026546611225034,562.2480449059623,0.12225459548595304
As ,3,18.88888888888889,18.88888888888889,as,1,1,2,5.714155204252585,1.3026546611225034,6.37944668750393,0.0032989362721273065
we ,3,176.22222222222223,205.22222222222223,we,2,2,2,4.123803086584504,1.3026546611225034,5.4696768494136,0.016182852474225507
drove ,6,203.33333333333334,290.8888888888889,drove,3,3,5,14.505659104253823,1.3026546611225034,5.10271010009552,5.015015673356841e-07
through ,8,212.22222222222223,313.0,through,4,4,7,5.636386708790996,1.3026546611225034,10.485731703361736,0.0035657291752597847
the ,4,102.66666666666667,102.66666666666667,the,5,5,3,1.4945037191068609,1.3026546611225034,5.717740385001818,0.22435992264856935
"village, ",9,126.88888888888889,131.44444444444446,village,6,6,7,8.113927716348588,1.3026546611225034,8.130496259565017,0.0002993408353138316
I ,2,37.22222222222222,37.22222222222222,i,7,7,1,11.800338215443816,1.3026546611225034,9.071684631530866,7.502020186864606e-06
remembered ,11,254.44444444444446,398.77777777777777,remembered,8,8,10,14.477504770561172,1.3026546611225034,5.303104018226801,5.158216500957734e-07
that ,5,100.66666666666667,146.55555555555554,that,9,9,4,11.451174673548497,1.3026546611225034,10.76612824005668,1.0636972292206746e-05
I ,2,39.44444444444444,39.44444444444444,i,7,10,1,4.278166681403954,1.3026546611225034,6.170007455088655,0.013868063373512762
wanted ,7,222.55555555555554,249.44444444444446,wanted,11,11,6,4.815115640503003,1.3026546611225034,5.303104018226801,0.008106284608869392
some ,5,264.8888888888889,290.0,some,12,12,4,5.787387372691415,1.3026546611225034,6.161933189652831,0.0030659819898817085
"stamps, ",8,221.33333333333334,361.8888888888889,stamps,13,13,6,13.825543205089902,1.3026546611225034,6.514881892301837,9.900175119954765e-07
so ,3,54.333333333333336,54.333333333333336,so,14,14,2,11.363898304141653,1.3026546611225034,11.243449948949662,1.1607045144773015e-05
accordingly ,12,285.22222222222223,559.0,accordingly,15,15,11,13.931142965216031,1.3026546611225034,5.549108458917252,8.908026157018978e-07
we ,3,48.77777777777778,70.44444444444444,we,2,16,2,11.424222268049599,1.3026546611225034,10.765884302625828,1.0927562747626376e-05
pulled ,7,217.77777777777777,245.11111111111111,pulled,17,17,6,7.932977040979192,1.3026546611225034,5.10271010009552,0.00035871690680711006
up ,3,63.666666666666664,63.666666666666664,up,18,18,2,4.1928236957313905,1.3026546611225034,9.576922457719615,0.01510357669892595
at ,3,51.888888888888886,51.888888888888886,at,19,19,2,4.257662535593338,1.3026546611225034,4.9043890175223135,0.01415535139975867
the ,4,124.0,162.77777777777777,the,5,20,3,1.2990237136357712,1.3026546611225034,5.439171189527885,0.2727979920294516
post ,5,50.666666666666664,50.666666666666664,post,21,21,4,7.313858155851469,1.3026546611225034,8.130496259565017,0.0006662416230467332
office. ,8,148.11111111111111,215.66666666666666,office,0,0,6,2.4243861753276708,1.2807489285851423,562.2480449059623,0.08853244576635272
As ,3,46.666666666666664,46.666666666666664,as,1,1,2,4.168934838571151,1.2807489285851423,6.376175602752059,0.01546872804432186
I ,2,29.22222222222222,57.77777777777778,i,2,2,1,4.861385429315173,1.2807489285851423,5.4696768494136,0.0077397535783084405
came ,5,142.55555555555554,204.22222222222223,came,3,3,4,5.554713146591536,1.2807489285851423,5.303104018226801,0.003869178197368396
out ,4,125.0,146.22222222222223,out,4,4,3,2.801586258611446,1.2807489285851423,5.7956956494829575,0.060713678604917505
"again, ",7,145.22222222222223,145.22222222222223,again,5,5,5,6.917558375320736,1.2807489285851423,4.477923678697602,0.0009902447973802993
I ,2,0.0,0.0,i,2,6,1,4.828179839036906,1.2807489285851423,6.087955752252092,0.008001071257841342
into ,5,145.66666666666666,362.1111111111111,into,7,7,4,14.477504770561172,1.2807489285851423,5.303104018226801,5.158216500957734e-07
a ,2,86.66666666666667,150.77777777777777,a,8,8,1,2.115791307375504,1.2807489285851423,5.19695702820311,0.12053786929975784
little ,7,168.88888888888889,244.0,little,9,9,6,4.826714414711219,1.2807489285851423,7.842737769283253,0.008012804817516237
man ,4,152.66666666666666,191.22222222222223,man,10,10,3,12.704933548063188,1.2807489285851423,7.231857809514862,3.0361097545001654e-06
who ,4,75.44444444444444,75.44444444444444,who,11,11,3,2.24861479385237,1.2807489285851423,6.294796228487159,0.10554532538219867
was ,4,180.55555555555554,208.22222222222223,was,12,12,3,2.9322378499442014,1.2807489285851423,5.6890066891156374,0.05327767719212744
just ,5,203.88888888888889,278.1111111111111,just,13,13,4,4.7961793660739795,1.2807489285851423,6.511084889382033,0.0082612500421789
entering. ,10,170.0,278.3333333333333,entering,0,0,8,5.466245850194327,0.5949709692038246,562.2480449059623,0.0042270714673519
I ,2,38.44444444444444,38.44444444444444,i,1,1,1,11.6471840930949,0.5949709692038246,9.504507242461857,8.743639002625589e-06
drew ,5,206.88888888888889,299.6666666666667,drew,2,2,4,14.477504770561172,0.5949709692038246,5.303104018226801,5.158216500957734e-07
aside ,6,198.0,232.44444444444446,aside,3,3,5,11.62188492522223,0.5949709692038246,10.048229642786469,8.967667714602694e-06
and ,4,131.33333333333334,159.55555555555554,and,4,4,3,4.3851719776858715,0.5949709692038246,9.751420851698695,0.012460744979964685
"apologised, ",12,240.22222222222223,370.44444444444446,apologised,5,5,10,16.694031273608793,0.5949709692038246,7.898216133854422,5.6217863560241e-08
when ,5,91.66666666666667,204.88888888888889,when,6,6,4,11.36803510901917,0.5949709692038246,11.24065366722339,1.155912824357395e-05
"suddenly, ",10,275.6666666666667,362.77777777777777,suddenly,7,7,8,8.15406771940497,0.5949709692038246,5.201486915845427,0.00028756325072418454
with ,5,106.88888888888889,106.88888888888889,with,8,8,4,11.589333443142317,0.5949709692038246,10.285839620432748,9.264381628995927e-06
a ,2,76.11111111111111,76.11111111111111,a,9,9,1,2.2273589680480286,0.5949709692038246,5.960829467598924,0.10781279149395913
loud ,5,196.0,228.0,loud,10,10,4,9.55905991638801,0.5949709692038246,7.842737769283253,7.055909894592583e-05
"exclamation, ",13,217.77777777777777,381.22222222222223,exclamation,11,11,11,11.477419671521524,0.5949709692038246,10.636871768046307,1.0361436509557685e-05
he ,3,27.555555555555557,27.555555555555557,he,12,12,2,11.355572998222673,0.5949709692038246,11.306270406286876,1.1704080711340585e-05
clasped ,8,153.0,178.66666666666666,clasped,13,13,7,14.769129113705532,0.5949709692038246,5.123936776360428,3.853441084353917e-07
me ,3,49.333333333333336,49.333333333333336,me,14,14,2,11.347177799297308,0.5949709692038246,11.347177799289733,1.1802752401860113e-05
in ,3,158.88888888888889,322.55555555555554,in,15,15,2,3.6847765598036224,0.5949709692038246,5.5844913701093155,0.02510278306760422
his ,4,93.33333333333333,168.44444444444446,his,16,16,3,4.359243098425469,0.5949709692038246,5.691515004729287,0.012788063292560454
arms ,5,154.88888888888889,354.77777777777777,arms,17,17,4,7.044036386041901,0.5949709692038246,7.258295371326099,0.0008725973047459595
and ,4,51.44444444444444,51.44444444444444,and,4,18,3,3.335944605432427,0.5949709692038246,9.851760578088708,0.03558096036384239
kissed ,7,163.66666666666666,200.33333333333334,kissed,19,19,6,16.694031273608793,0.5949709692038246,7.898216133854422,5.6217863560241e-08
me ,3,82.55555555555556,109.22222222222223,me,14,20,2,11.359744314996973,0.5949709692038246,11.28609826966747,1.1655360966529134e-05
warmly. ,8,206.0,275.22222222222223,warmly,0,0,6,5.466245850194327,0.023633828841823877,562.2480449059623,0.0042270714673519
Mon ,4,95.22222222222223,95.22222222222223,mon,1,1,3,11.36803510901917,0.023633828841823877,11.24630513357794,1.155912824357395e-05
ami ,4,198.22222222222223,345.1111111111111,ami,2,2,3,11.363898304141653,0.023633828841823877,11.243449948949586,1.1607045144773015e-05
Hastings! ,10,190.55555555555554,638.7777777777778,hastings,3,3,8,11.355572998222673,0.023633828841823877,11.306270406286876,1.1704080711340585e-05
he ,3,102.66666666666667,117.66666666666667,he,4,4,2,11.36803510901917,0.023633828841823877,11.223720923056364,1.155912824357395e-05
cried. ,7,222.66666666666666,307.44444444444446,cried,0,0,5,5.466245850194327,0.26042871539543033,562.2480449059623,0.0042270714673519
It ,3,43.0,43.0,it,1,1,2,11.39652326124077,0.26042871539543033,11.057462860073406,1.1234476361056811e-05
is ,3,129.77777777777777,169.11111111111111,is,2,2,2,2.2947731759887233,0.26042871539543033,4.973374341283761,0.10078425096394578
indeed ,7,130.77777777777777,171.0,indeed,3,3,6,7.135125782849565,0.26042871539543033,6.066336007337383,0.0007966255747494125
mon ,4,124.0,160.66666666666666,mon,4,4,3,11.650301955721014,0.26042871539543033,9.882067692411,8.716419991980893e-06
ami ,4,204.66666666666666,314.3333333333333,ami,5,5,3,11.363898304141653,0.26042871539543033,11.243449948949586,1.1607045144773015e-05
Hastings! ,10,163.66666666666666,529.2222222222222,hastings,0,0,8,5.466245850194327,0.023106211866887168,562.2480449059623,0.0042270714673519
I ,2,55.55555555555556,55.55555555555556,i,0,0,1,-1.0618397718538803,-3.070507352453468,562.2480449059623,2.8916861412081296
exclaimed. ,11,249.88888888888889,621.8888888888889,exclaimed,0,0,9,11.347177799297308,0.38768810468365045,562.2480449059623,1.1802752401860113e-05
I ,2,33.77777777777778,33.77777777777778,i,1,1,1,11.351384208654743,0.38768810468365045,11.326629437036678,1.1753209465699098e-05
turned ,7,251.66666666666666,585.1111111111111,turned,2,2,6,7.212374792526029,0.38768810468365045,5.303104018226801,0.0007374038932154862
to ,3,144.66666666666666,179.77777777777777,to,3,3,2,2.9363644208257185,0.38768810468365045,8.158817769188735,0.05305827607925425
the ,4,144.44444444444446,231.55555555555554,the,4,4,3,2.33305515039662,0.38768810468365045,6.567673216488289,0.09699894756367648
This ,5,165.11111111111111,288.6666666666667,this,0,0,4,-0.934536896189331,-1.8472541142671604,562.2480449059623,2.5460341065822263
is ,3,171.0,191.66666666666666,is,1,1,2,2.717893646313786,-1.8472541142671604,6.101183027733924,0.06601365619498782
a ,2,29.666666666666668,29.666666666666668,a,2,2,1,2.372591292407738,-1.8472541142671604,6.066336007337383,0.09323880396288517
very ,5,164.33333333333334,194.88888888888889,very,3,3,4,5.006106098322927,-1.8472541142671604,7.842737769283253,0.006696929787220564
pleasant ,9,152.88888888888889,235.77777777777777,pleasant,4,4,8,7.397355718025759,-1.8472541142671604,6.673709109742384,0.0006128712246814755
